text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail
saya juga sangat antusias seperti itu Pak Prabowo....tapi saya gk mau memulai bicara ....dari pada pada orang pintar yang geblinger dan untuk kepentingan pribadi akhirnya para koruptor tambah menumpuk harta tanpa Khabar....dan perlu pemberantasan lagi nanti....,0,0,2025-12-04T03:51:45.000Z,cikung3900,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7519113662410900501,7579845439982650130,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/54992aeff8db3a347a9e1bef3a69b768~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=18194b9b&x-expires=1782226800&x-signature=Zl71p8lBu5bfCKUn4eQ8ySixvAM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
salah tapi dableg,0,0,2025-10-25T13:42:41.000Z,abu.abdillah91,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7297438897231053830,7565154342949716756,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7313042538410672133~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e0741484&x-expires=1782226800&x-signature=8EQeJhILRPMsIZ0vlhyP2HsiaR8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
masya Alloh🥰🥰,0,0,2025-10-25T22:59:34.000Z,user3306345615445,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6885960077506380802,7565297738499179265,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4e4e21a5b40a96cfe479cdc2a9949488~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=03acb152&x-expires=1782226800&x-signature=ynQaWJ5mb3MwmRT0oWBX9J3Io4E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"setuju pak menurutku lbih praktis ada MBG, Krn aku sibuk kerja GK smpet masak,anakku jg susah/gak mau mkn Krn trllu pagi, GK perlu bawa bekal jg Krn disekolah dah dpt srpan MBG, dpt mkn siang jatah sekolah jg",0,0,2025-10-26T01:04:47.000Z,ikadelana,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6991078708115342337,7565330086631883541,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e1fe2b54617aa7a30583fa84629ebac2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=36e0fcc6&x-expires=1782226800&x-signature=tJDoJA%2FZ1AoZCdOhUnR5WZ393Tw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
BRAVO PRESIDEN GEMOY PRESIDEN PRABOWO SUBIYANTO ❤❤❤❤❤❤❤,0,0,2025-11-01T16:35:04.000Z,rdnbajigar,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7504311209961751553,7567796346917602049,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4847f14f700c89c1695a4ea3e07fafe7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fd4fc732&x-expires=1782226800&x-signature=NH7eC4H%2F1kOJkgnPvjTI7dqY85w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
"Program nya bagus pa , cuma hasil dan fakta nya dibawah masih banyak yg nakal ? Buat lah undang2nya pa agar pelaku atau oknum korupsi itu takut untuk melakukan korupsi itu ?",0,0,2025-10-25T02:08:10.000Z,jakarta20005,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7550289189649007623,7564975357934895890,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/75446aa9421210e99d25a912c07ce877~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b35299a2&x-expires=1782226800&x-signature=oLVmVeUuWiwIvLj529GIjcKgtLI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
ini program PBB yg sudah lama,0,0,2025-10-25T02:32:18.000Z,natadidjaya7gmail.com,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7411304141269910534,7564981556982596370,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b28b211123495515ac2152bc430214fc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5f94c300&x-expires=1782226800&x-signature=cYnfzxyqQaQR90RnDY4Cy2kC7S8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Mantap Pak Presiden .program cukup baik untuk seluruh masyarakat Indonesia.ekonomi semakin maju.,0,0,2025-10-25T02:35:18.000Z,piatorpasaribu,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7226362510247904258,7564982351151907604,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7235502249425371141~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9c3b348f&x-expires=1782226800&x-signature=IyUPB4RPS8D65ynez82IbFpiAIg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
jujur dgn adanya program Mbg anakku berat badanya naik yg dulu kurus kayak kurang gizi diliat padahal anakku anak satu2nya akhamdulillah tercukupi makanannya tiap hari. cuma anakku malas makan dirumah dgn adanya Mbg anakku rajin mkn dn berat badannya naik. Terima kasih buat pemimpim kita semua.,0,0,2025-10-25T02:43:37.000Z,anitaani257,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7182002694340953090,7564984490021094162,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/8449a54823e9d58315e22f92952f5ceb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=df97509b&x-expires=1782226800&x-signature=oBCTHXMmAfYj5DlHJ%2BF7CQF31Xk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Keren,0,0,2025-10-25T14:42:45.000Z,iamhafiie,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6519400664744509442,7565169822700913426,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7b9b705ec314ce6e767ae20de7712a97~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=becb074e&x-expires=1782226800&x-signature=GKkw3rPs%2B0sCL825QSgQ9FDbqnQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
🥰🥰🥰,0,0,2025-10-23T16:05:50.000Z,awanhitam130,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6898604449581990914,7564449066902422290,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/653cb64cd0cd18d8ea84737786607632~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8154028e&x-expires=1782226800&x-signature=hWYpzxk7C6cVjPIf%2B3%2BJM%2Fv%2FRoE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
"Iyah bagus juga programnya artinya uang pajak kita itu di realisasikan untuk rakyat saya senang juga, cuman maslahnya yu dalam penerapanya itu gak sesuai sperti program yang di maksudkan, ada banyak sekali fakta fakta di daerah daerah pelosok yang tidak mendapatkan mbg yang di maksud itu secara layak. Sumbernya banyak di media cari saja, kalau sperti ini lantas yang rugi juga dua duanya rakyat dan negara, jangan cuman bicara programnya itu telah di jalankan tapi efektif atau tidak itu programnya pada saat penerapanya. Demikian dari saya 🙏🏻",0,0,2025-10-23T17:53:41.000Z,anil.tan,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6873070952185054209,7564476837457691400,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4cf98c40c6debba2d52a184776011ef3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7e21fd83&x-expires=1782226800&x-signature=v0i5V0TkhvHPj1ytR6RsPE3ReTI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
🤣🤣🤣🤣🤣🤣🤣,0,0,2025-10-23T16:54:10.000Z,artha.dirja,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7267225530171278341,7564461507720561416,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/635d2b82cf305845f85f03093af1c93b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=132151de&x-expires=1782226800&x-signature=s12wAjhbifkhLIB5cNC0pC5C5%2F8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
wowo kalo yapping emang mind-blowing,0,0,2025-10-23T16:54:48.000Z,twilightxyzo2,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7216654166017344513,7564461662709039880,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/63b6b04b55ae6d75b455edb4cfbca651~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b6a3dec4&x-expires=1782226800&x-signature=nORoHZ2fGPlz%2FQMkE0l56cGyMgw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
"lanjutkan pak Prabowo,ini program briliant",0,0,2025-10-23T17:05:41.000Z,boyyy_341,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6843777651595150338,7564464471206658834,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4ec02bd6442f91194152d717a7521ad2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a1fdc33b&x-expires=1782226800&x-signature=WCso0Si9dJOl%2FX%2FVtvqHmf3DQ64%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
😳😳😳,0,0,2025-10-23T17:10:17.000Z,asniatiazahri,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6950121455460107266,7564465642961158932,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6e58de19a39c61cef38832c43a5a2560~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=61a05941&x-expires=1782226800&x-signature=emBL1E80GS%2FrKsUkDu1vPHt0jls%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
rockefeller???,0,0,2025-10-23T17:28:38.000Z,tiaaja.12,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7530483028847002631,7564469551846900498,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/45e2c1aca1d411246ce0274d1de1cb2f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3818e7b6&x-expires=1782226800&x-signature=SiD3Kyg2LwFFArQ9CNYwFWH6mb8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Alhamdulillah,0,0,2025-10-23T17:40:35.000Z,walikelasdelapan,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7224563380752155653,7564473469250241300,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ca41434725d6f23d4e8b123b54c922c8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=809f1fdc&x-expires=1782226800&x-signature=rGax4ymQLtsUwVaXbhswovZY6WY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Kasihan ya rendah ya,0,0,2025-10-23T17:48:19.000Z,abu.muizmuaz,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7290391487552291847,7564475460646945543,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d222caf2e6fb27ee059342e85b421126~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c24ccc9a&x-expires=1782226800&x-signature=HE4oBcf3G11RgXbsAswGP7sD%2FDM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Konoha kena jual dekat rockefeller,0,0,2025-10-23T17:50:21.000Z,apih9308,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7097573694285775874,7564475975636763400,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a031a17654803937250444370d71ec1c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=98eade30&x-expires=1782226800&x-signature=Frpt5xdRUqc5OCrcPwlNpZOts3E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
skim pak man telo😁,0,0,2025-10-23T17:51:59.000Z,tanjongemasgoatfarm,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7179228058619560962,7564476379553055506,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9b0a22b980e58af8882d6656b172a09b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=654c2524&x-expires=1782226800&x-signature=l3M5mTBQ%2FXqcBmwAKtE6Giq%2BXIo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
"lnjutkn..jgn mnyerah Krn dampak positif nya luar biasa,kekurngn2??? pst ada..hrs di perbaiki bkn programnya yg d hntikn..!!!",0,0,2025-10-23T16:42:08.000Z,t.samsons2,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7176178532565304322,7564457633995850516,https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/cefd0db56fbd7e452b4048e575f67adc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3158fd47&x-expires=1782226800&x-signature=NNFBW1F6P8kltwwNbYSa%2FlmtxEg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
terang lagi bersuluh😁😁😁,0,0,2025-10-23T17:52:13.000Z,mfirdausmdshah,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6993162879202673670,7564476449882506004,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7966b02e25eac74e2f35bb69ff7d5052~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9b008e07&x-expires=1782226800&x-signature=PD%2FS%2F1F3%2BUxdvTVXukXoUDHK4CY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
🥰🥰🥰,0,0,2025-10-23T23:29:27.000Z,gung3610,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7399699269567251461,7564563330573386514,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f431cdbdfe3d69201d57c78f68e7ab57~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d932959e&x-expires=1782226800&x-signature=K4rVExRUycwUSAbEru0rZ6s6hbQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
rockfeller terafiliasi ke bangsa yahudi...pasti ok penilaiannya,0,0,2025-10-23T17:56:03.000Z,banderas179,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7277495980840371205,7564477431094297362,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/22eacd4f275d0be1956d4ac91549a4f6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6cc8627b&x-expires=1782226800&x-signature=%2F1pzej48qy0KMaHRtqEc%2F9PA1fQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
rockefeller😏,0,0,2025-10-23T17:57:05.000Z,unknown97_.3,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7213072696967562242,7564477717362803476,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cdcc73a2f06c2e4f17f17cfee84f8f7b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=80483e36&x-expires=1782226800&x-signature=PqFIopx0VFIqxMaQZQ9MoHp6cL8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
"di daerah saya MBG cumen dikota, sedang yg di desa gak jalan masih,.
yg jelas membutuhkan gizi itu banyak di desa 😔",0,0,2025-10-23T18:10:56.000Z,mitasuci76,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6793532739843310594,7564481292524995335,https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/c11d37831edf4325e0d26c51f3010b8e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3a48c8dc&x-expires=1782226800&x-signature=2LmzNT3pPSoM7UcRPo4%2FSyjDwWY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
"tujuan awal program MBG nya sih bagus,tp msh bnyk hal yg mesti dibenahi lagi oleh pemerintah beserta pihak² yg terkait agar tak terjadi lagi kasus keracunan spt yg sudah² dan yg terpenting jgn sampai ada tangan² nakal yg cb² mengkorupsi anggaran dari program ini.",0,0,2025-10-23T18:31:55.000Z,harikusnadi21,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6727666732888982529,7564486676723450640,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2e10efe1fde8abd82cadfd4a9e3e5bf1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6f5822a6&x-expires=1782226800&x-signature=6KKrjXd3HkASCoCaiAO%2Bh7VeP%2F8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
"pak jika ingin negara ini lebih maju, bikin staf di setiap daerah, jika staf itu curang, hukum berat, soalnya tiap daerah itu positif korup",0,0,2025-10-23T16:41:00.000Z,irfan.k73,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7283442314152182790,7564458121826665234,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/30a2ac4128f6a3282e8ea742d5dfd46c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4379b3e3&x-expires=1782226800&x-signature=9TKjsndjr1LoxcjaCQAG0fHSgdo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
🥰🥰🥰,0,0,2025-10-23T18:38:23.000Z,biebie.joesoef,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7304592313107317766,7564488368365601554,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c1b02e7eb56346b1f62c886907084ffe~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8dfa5e9d&x-expires=1782226800&x-signature=EvPkRqwVZqeZSlnW3q39EFEfTZ8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
😇😇😇,0,0,2025-10-23T18:55:43.000Z,ddduuumpp,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6914644513252279298,7564492823962305301,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b08ca6805c78e249a70609cfc8421381~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6a56a87b&x-expires=1782226800&x-signature=0khqOPCsGPeW7l7dQ2gqIkZzTLc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
"rockefeller institusi adalah IBLIS pak, jgn percayaa",0,0,2025-10-23T19:07:26.000Z,heriherijo,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7125035779428189186,7564495808978174741,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a47657d1437a119abfc4c750223947d3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8c6dfc4a&x-expires=1782226800&x-signature=5FD5DUAel6PY3fs50KYM6Ang48s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
selagi karyawan mbgnya org kita gpp,0,0,2025-10-23T19:26:18.000Z,sensei_guru,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6934782245778162690,7564500687691137812,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/e3c348f0d3389405becabe733bd3d45d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d5faedd0&x-expires=1782226800&x-signature=XsL6YYzy3OJ8k3wu%2FfzK9FJvT1M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
"Perang dunia, anak” kecanduan dan lemah otak nya",0,0,2025-10-23T19:41:53.000Z,exclusive_experient,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6928058455195583490,7564504710586303239,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7124345633816707099~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3d51f222&x-expires=1782226800&x-signature=1fUVRWtYeEZ3AN5eW1YRpNilIZ8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
betul pak... orangtua tidak sering masak d rumah... artinya agak sedikit banyak mengurangi belanjaan,0,0,2025-10-24T04:06:25.000Z,kasap.ridho,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7377455333469340677,7564634745784435464,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b94350fd6d66bb591acd888da3d812e9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e5ea6280&x-expires=1782226800&x-signature=iYI4WSiv338Z2t9i1qmtHt8B%2B4U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Qs al-quraisy ayat 4... pak Presiden terbaik,0,0,2025-10-24T01:42:45.000Z,ikram.c37,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6825815116186862594,7564597722062570247,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1dc5cd26d0213610f84d241db141b22b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=57150463&x-expires=1782226800&x-signature=De6o8T%2FRg8BtZQAkOGe%2Bylaha%2Bw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
lanjutkan pak presiden,0,0,2025-10-24T01:57:23.000Z,ahmadmuslimin5,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6703334333686760450,7564601479127450375,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/da36d4fc4458b91dc27214827c431c61~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3552faf6&x-expires=1782226800&x-signature=LYH80LJu6LMBH0OMXRbKgn794t8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
"luar biasa pak,..semoga segera dipercepat untuk Dapur² MBG yg lain ,.",0,0,2025-10-23T16:45:05.000Z,franshter_22,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6959812739864151045,7564459179067458311,https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/a9f6d81cea965918bc867a2c73a3d2f0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5552c2dd&x-expires=1782226800&x-signature=P5bm4DFfmLLfIXWTYUjBwXUUj80%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
sudah jelas mbg itu program elit global kaaaaan 🫵,0,0,2025-10-24T02:33:47.000Z,laewoo07,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7204750260832338971,7564610831771927317,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/02e5aa388d5e3e2b2cde7f1830b3a5ea~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=48edaf10&x-expires=1782226800&x-signature=e5zt%2FEnwpQ9Fm6UsBsNQv4aaJ8I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
👏👏👍👍👌👌🇮🇩🇮🇩🇮🇩🇮🇩,0,0,2025-10-24T02:49:58.000Z,henryharrison.l,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6746504678022759426,7564615023181251345,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/1f03ec3fca05fc17ffaa7af7f3fa6b7f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7a82a29a&x-expires=1782226800&x-signature=QtLt%2FOkARMqLmA9f1ADABPuB%2BB4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
menyalaa,0,0,2025-10-25T02:06:47.000Z,prabowosubianto309,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7252640469942699010,7564974986378412808,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6c6172e3c01f0ce09be703f5e8142f3a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f4b567c3&x-expires=1782226800&x-signature=Xzdcvx%2Bbr7QJW6agjz1BGz07o4A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
kta bersyukur,0,0,2025-10-25T04:31:38.000Z,abas.rudianto,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7456710591186912262,7565012336206414610,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b52e07108e011969153c9c8a63f88c5a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=55632863&x-expires=1782226800&x-signature=kAKCxxXaHhEGAca7iW%2FjXFWfc9s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
