date,text,platform,cleaned_text,tokenized,normalized,no_stopwords,stemmed,final_text,sentiment_score,sentiment
2026-05-01T10:42:50.000Z,"[Sticker] ayah gua jualan di kantin smp, sedari awal program mbg di terapkan di sekolah' lain, kebetulan smp disini udah 1 taun lebih gada masuk mbg, jadinya omset penjualan ayah gua bisa dibilang alhamdulillah bgt karna jualannya laris dan bahkan kdg suka kekurangan stok, tapi 3 mingguan lalu tbtb mbg masuk kesini, alhasil omset penjualan ayah gua jd berkurang jauh bgt dan stok makanannya jd sering ga habis, mana nominal buat bayar lapak ga di kurangin, tetep 25k per hari🙁",tiktok,ayah gua jualan di kantin smp sedari awal program mbg di terapkan di sekolah lain kebetulan smp disini udah  taun lebih gada masuk mbg jadinya omset penjualan ayah gua bisa dibilang alhamdulillah bgt karna jualannya laris dan bahkan kdg suka kekurangan stok tapi  mingguan lalu tbtb mbg masuk kesini alhasil omset penjualan ayah gua jd berkurang jauh bgt dan stok makanannya jd sering ga habis mana nominal buat bayar lapak ga di kurangin tetep k per hari,"['ayah', 'gua', 'jualan', 'di', 'kantin', 'smp', 'sedari', 'awal', 'program', 'mbg', 'di', 'terapkan', 'di', 'sekolah', 'lain', 'kebetulan', 'smp', 'disini', 'udah', 'taun', 'lebih', 'gada', 'masuk', 'mbg', 'jadinya', 'omset', 'penjualan', 'ayah', 'gua', 'bisa', 'dibilang', 'alhamdulillah', 'bgt', 'karna', 'jualannya', 'laris', 'dan', 'bahkan', 'kdg', 'suka', 'kekurangan', 'stok', 'tapi', 'mingguan', 'lalu', 'tbtb', 'mbg', 'masuk', 'kesini', 'alhasil', 'omset', 'penjualan', 'ayah', 'gua', 'jd', 'berkurang', 'jauh', 'bgt', 'dan', 'stok', 'makanannya', 'jd', 'sering', 'ga', 'habis', 'mana', 'nominal', 'buat', 'bayar', 'lapak', 'ga', 'di', 'kurangin', 'tetep', 'k', 'per', 'hari']","['ayah', 'saya', 'jualan', 'di', 'kantin', 'sampai', 'sedari', 'awal', 'program', 'mbg', 'di', 'terapkan', 'di', 'sekolah', 'lain', 'kebetulan', 'sampai', 'disini', 'sudah', 'tahun', 'lebih', 'enggak ada', 'masuk', 'mbg', 'jadinya', 'omset', 'penjualan', 'ayah', 'saya', 'bisa', 'dibilang', 'alhamdulillah', 'banget', 'karena', 'jualannya', 'laris', 'dan', 'bahkan', 'kadang', 'suka', 'kekurangan', 'stok', 'tapi', 'mingguan', 'lalu', 'tbtb', 'mbg', 'masuk', 'kesini', 'alhasil', 'omset', 'penjualan', 'ayah', 'saya', 'jadi', 'berkurang', 'jauh', 'banget', 'dan', 'stok', 'makanannya', 'jadi', 'sering', 'tidak', 'habis', 'mana', 'nominal', 'buat', 'bayar', 'lapak', 'tidak', 'di', 'kurangi', 'tetap', 'ke', 'per', 'hari']","['ayah', 'jualan', 'kantin', 'sedari', 'program', 'mbg', 'terapkan', 'sekolah', 'enggak ada', 'masuk', 'mbg', 'omset', 'penjualan', 'ayah', 'dibilang', 'alhamdulillah', 'banget', 'jualannya', 'laris', 'kadang', 'suka', 'kekurangan', 'stok', 'mingguan', 'tbtb', 'mbg', 'masuk', 'kesini', 'alhasil', 'omset', 'penjualan', 'ayah', 'berkurang', 'banget', 'stok', 'makanannya', 'habis', 'nominal', 'bayar', 'lapak', 'kurangi']","['ayah', 'jual', 'kantin', 'dar', 'program', 'mbg', 'terap', 'sekolah', 'enggak', 'ada', 'masuk', 'mbg', 'omset', 'jual', 'ayah', 'bilang', 'alhamdulillah', 'banget', 'jual', 'laris', 'kadang', 'suka', 'kurang', 'stok', 'minggu', 'tbtb', 'mbg', 'masuk', 'kesini', 'alhasil', 'omset', 'jual', 'ayah', 'kurang', 'banget', 'stok', 'makan', 'habis', 'nominal', 'bayar', 'lapak', 'kurang']",ayah jual kantin dar program mbg terap sekolah enggak ada masuk mbg omset jual ayah bilang alhamdulillah banget jual laris kadang suka kurang stok minggu tbtb mbg masuk kesini alhasil omset jual ayah kurang banget stok makan habis nominal bayar lapak kurang,-19.0,Negatif
2026-05-02T05:45:04.000Z,"Jangan di hapus pak mbgnya, ibu saya udh meninggal, dan saya kerja pagi udah berangkat belum sempet masakin biat sarapan, dan semenjak ada mbg adik aku yang sd bisa nabung, setiap bulan dia laporan ke kknya klo dia udah nabung segini, sehari di kasih 5000 buat ongkos sekolah, tapi dia ga pke duitnya buat jajan malah dia tabungin, sebulan dia bisa nabung 100rb, dia bener” di tabung uangnya buat beli barang yag dia pengen, dia udah ada tabungan 500rb dan dia beli sepatu sendiri, hebat baget anak sd udh bisa nabung, dia bawa minum dari rumah, makan dari mbg, pulang sekolah mkn di rumah jadi dia uangnya utuh. Mbg bermanfaat banget pak",tiktok,jangan di hapus pak mbgnya ibu saya udh meninggal dan saya kerja pagi udah berangkat belum sempet masakin biat sarapan dan semenjak ada mbg adik aku yang sd bisa nabung setiap bulan dia laporan ke kknya klo dia udah nabung segini sehari di kasih  buat ongkos sekolah tapi dia ga pke duitnya buat jajan malah dia tabungin sebulan dia bisa nabung rb dia bener di tabung uangnya buat beli barang yag dia pengen dia udah ada tabungan rb dan dia beli sepatu sendiri hebat baget anak sd udh bisa nabung dia bawa minum dari rumah makan dari mbg pulang sekolah mkn di rumah jadi dia uangnya utuh mbg bermanfaat banget pak,"['jangan', 'di', 'hapus', 'pak', 'mbgnya', 'ibu', 'saya', 'udh', 'meninggal', 'dan', 'saya', 'kerja', 'pagi', 'udah', 'berangkat', 'belum', 'sempet', 'masakin', 'biat', 'sarapan', 'dan', 'semenjak', 'ada', 'mbg', 'adik', 'aku', 'yang', 'sd', 'bisa', 'nabung', 'setiap', 'bulan', 'dia', 'laporan', 'ke', 'kknya', 'klo', 'dia', 'udah', 'nabung', 'segini', 'sehari', 'di', 'kasih', 'buat', 'ongkos', 'sekolah', 'tapi', 'dia', 'ga', 'pke', 'duitnya', 'buat', 'jajan', 'malah', 'dia', 'tabungin', 'sebulan', 'dia', 'bisa', 'nabung', 'rb', 'dia', 'bener', 'di', 'tabung', 'uangnya', 'buat', 'beli', 'barang', 'yag', 'dia', 'pengen', 'dia', 'udah', 'ada', 'tabungan', 'rb', 'dan', 'dia', 'beli', 'sepatu', 'sendiri', 'hebat', 'baget', 'anak', 'sd', 'udh', 'bisa', 'nabung', 'dia', 'bawa', 'minum', 'dari', 'rumah', 'makan', 'dari', 'mbg', 'pulang', 'sekolah', 'mkn', 'di', 'rumah', 'jadi', 'dia', 'uangnya', 'utuh', 'mbg', 'bermanfaat', 'banget', 'pak']","['jangan', 'di', 'hapus', 'pak', 'mbgnya', 'ibu', 'saya', 'sudah', 'meninggal', 'dan', 'saya', 'kerja', 'pagi', 'sudah', 'berangkat', 'belum', 'sempat', 'masakin', 'biat', 'sarapan', 'dan', 'semenjak', 'ada', 'mbg', 'adik', 'saya', 'yang', 'sd', 'bisa', 'nabung', 'setiap', 'bulan', 'dia', 'laporan', 'ke', 'kknya', 'kalo', 'dia', 'sudah', 'nabung', 'segini', 'sehari', 'di', 'kasih', 'buat', 'ongkos', 'sekolah', 'tapi', 'dia', 'tidak', 'pakai', 'duitnya', 'buat', 'jajan', 'malah', 'dia', 'tabungin', 'sebulan', 'dia', 'bisa', 'nabung', 'ribu', 'dia', 'benar', 'di', 'tabung', 'uangnya', 'buat', 'beli', 'barang', 'yag', 'dia', 'pengin', 'dia', 'sudah', 'ada', 'tabungan', 'ribu', 'dan', 'dia', 'beli', 'sepatu', 'sendiri', 'hebat', 'banget', 'anak', 'sd', 'sudah', 'bisa', 'nabung', 'dia', 'bawa', 'minum', 'dari', 'rumah', 'makan', 'dari', 'mbg', 'pulang', 'sekolah', 'makin', 'di', 'rumah', 'jadi', 'dia', 'uangnya', 'utuh', 'mbg', 'bermanfaat', 'banget', 'pak']","['hapus', 'mbgnya', 'meninggal', 'kerja', 'pagi', 'berangkat', 'masakin', 'biat', 'sarapan', 'semenjak', 'mbg', 'adik', 'sd', 'nabung', 'laporan', 'kknya', 'kalo', 'nabung', 'segini', 'sehari', 'kasih', 'ongkos', 'sekolah', 'pakai', 'duitnya', 'jajan', 'tabungin', 'sebulan', 'nabung', 'ribu', 'tabung', 'uangnya', 'beli', 'barang', 'yag', 'pengin', 'tabungan', 'ribu', 'beli', 'sepatu', 'hebat', 'banget', 'anak', 'sd', 'nabung', 'bawa', 'minum', 'rumah', 'makan', 'mbg', 'pulang', 'sekolah', 'rumah', 'uangnya', 'utuh', 'mbg', 'bermanfaat', 'banget']","['hapus', 'mbgnya', 'tinggal', 'kerja', 'pagi', 'berangkat', 'masakin', 'biat', 'sarap', 'semenjak', 'mbg', 'adik', 'sd', 'nabung', 'lapor', 'kknya', 'kalo', 'nabung', 'gin', 'hari', 'kasih', 'ongkos', 'sekolah', 'pakai', 'duit', 'jajan', 'tabungin', 'bulan', 'nabung', 'ribu', 'tabung', 'uang', 'beli', 'barang', 'yag', 'pengin', 'tabung', 'ribu', 'beli', 'sepatu', 'hebat', 'banget', 'anak', 'sd', 'nabung', 'bawa', 'minum', 'rumah', 'makan', 'mbg', 'pulang', 'sekolah', 'rumah', 'uang', 'utuh', 'mbg', 'manfaat', 'banget']",hapus mbgnya tinggal kerja pagi berangkat masakin biat sarap semenjak mbg adik sd nabung lapor kknya kalo nabung gin hari kasih ongkos sekolah pakai duit jajan tabungin bulan nabung ribu tabung uang beli barang yag pengin tabung ribu beli sepatu hebat banget anak sd nabung bawa minum rumah makan mbg pulang sekolah rumah uang utuh mbg manfaat banget,4.0,Positif
2026-05-01T11:15:52.000Z,"yang di katakan oleh pak prabowo itu benar gk ada yg salah sama sekali,
mbg itu menjalankan ekonomi kita, coba fikir: beras di beli sm petani, dan ikan di beli sm nelayan, ayam di beli sm yg menjual ayam, sayuran di beli sm petani sayuran, nah dari sini kita paham bahwa mbg itu membuat ekonomi kita makin kuat, bayang kan gmn jadi nya mbg berhasil, otomatis ekonomi makin kuat, kalau lu gk paham sampe sini lu harus mkn mbg tiap hari biar pintar.",tiktok,"yang di katakan oleh pak prabowo itu benar gk ada yg salah sama sekali
mbg itu menjalankan ekonomi kita coba fikir beras di beli sm petani dan ikan di beli sm nelayan ayam di beli sm yg menjual ayam sayuran di beli sm petani sayuran nah dari sini kita paham bahwa mbg itu membuat ekonomi kita makin kuat bayang kan gmn jadi nya mbg berhasil otomatis ekonomi makin kuat kalau lu gk paham sampe sini lu harus mkn mbg tiap hari biar pintar","['yang', 'di', 'katakan', 'oleh', 'pak', 'prabowo', 'itu', 'benar', 'gk', 'ada', 'yg', 'salah', 'sama', 'sekali', 'mbg', 'itu', 'menjalankan', 'ekonomi', 'kita', 'coba', 'fikir', 'beras', 'di', 'beli', 'sm', 'petani', 'dan', 'ikan', 'di', 'beli', 'sm', 'nelayan', 'ayam', 'di', 'beli', 'sm', 'yg', 'menjual', 'ayam', 'sayuran', 'di', 'beli', 'sm', 'petani', 'sayuran', 'nah', 'dari', 'sini', 'kita', 'paham', 'bahwa', 'mbg', 'itu', 'membuat', 'ekonomi', 'kita', 'makin', 'kuat', 'bayang', 'kan', 'gmn', 'jadi', 'nya', 'mbg', 'berhasil', 'otomatis', 'ekonomi', 'makin', 'kuat', 'kalau', 'lu', 'gk', 'paham', 'sampe', 'sini', 'lu', 'harus', 'mkn', 'mbg', 'tiap', 'hari', 'biar', 'pintar']","['yang', 'di', 'katakan', 'oleh', 'pak', 'prabowo', 'itu', 'benar', 'tidak', 'ada', 'yang', 'salah', 'sama', 'sekali', 'mbg', 'itu', 'menjalankan', 'ekonomi', 'kita', 'coba', 'fikir', 'beras', 'di', 'beli', 'sama', 'petani', 'dan', 'ikan', 'di', 'beli', 'sama', 'nelayan', 'ayam', 'di', 'beli', 'sama', 'yang', 'menjual', 'ayam', 'sayuran', 'di', 'beli', 'sama', 'petani', 'sayuran', 'nah', 'dari', 'sini', 'kita', 'paham', 'bahwa', 'mbg', 'itu', 'membuat', 'ekonomi', 'kita', 'makin', 'kuat', 'bayang', 'kan', 'bagaimana', 'jadi', 'mbg', 'berhasil', 'otomatis', 'ekonomi', 'makin', 'kuat', 'kalau', 'kamu', 'tidak', 'paham', 'sampai', 'sini', 'kamu', 'harus', 'makin', 'mbg', 'tiap', 'hari', 'biar', 'pintar']","['prabowo', 'salah', 'mbg', 'menjalankan', 'ekonomi', 'coba', 'fikir', 'beras', 'beli', 'petani', 'ikan', 'beli', 'nelayan', 'ayam', 'beli', 'menjual', 'ayam', 'sayuran', 'beli', 'petani', 'sayuran', 'paham', 'mbg', 'ekonomi', 'kuat', 'bayang', 'mbg', 'berhasil', 'otomatis', 'ekonomi', 'kuat', 'paham', 'mbg', 'biar', 'pintar']","['prabowo', 'salah', 'mbg', 'jalan', 'ekonomi', 'coba', 'fikir', 'beras', 'beli', 'tani', 'ikan', 'beli', 'nelayan', 'ayam', 'beli', 'jual', 'ayam', 'sayur', 'beli', 'tani', 'sayur', 'paham', 'mbg', 'ekonomi', 'kuat', 'bayang', 'mbg', 'hasil', 'otomatis', 'ekonomi', 'kuat', 'paham', 'mbg', 'biar', 'pintar']",prabowo salah mbg jalan ekonomi coba fikir beras beli tani ikan beli nelayan ayam beli jual ayam sayur beli tani sayur paham mbg ekonomi kuat bayang mbg hasil otomatis ekonomi kuat paham mbg biar pintar,-17.0,Negatif
2026-05-01T13:45:00.000Z,"JANGAN DI STOPPP PAK,,IBUK SAYA SINGGEL MOM DAN MENGHIDUPI 3 ANAK YANG MASIH SEKOLAH DAN ALHAMDUILILLAH BISA TERCUKUPI BERKAT KERJA DI MBG🥹🥹",tiktok,jangan di stoppp pakibuk saya singgel mom dan menghidupi  anak yang masih sekolah dan alhamduilillah bisa tercukupi berkat kerja di mbg,"['jangan', 'di', 'stoppp', 'pakibuk', 'saya', 'singgel', 'mom', 'dan', 'menghidupi', 'anak', 'yang', 'masih', 'sekolah', 'dan', 'alhamduilillah', 'bisa', 'tercukupi', 'berkat', 'kerja', 'di', 'mbg']","['jangan', 'di', 'stoppp', 'pakibuk', 'saya', 'singgel', 'mom', 'dan', 'menghidupi', 'anak', 'yang', 'masih', 'sekolah', 'dan', 'alhamduilillah', 'bisa', 'tercukupi', 'berkat', 'kerja', 'di', 'mbg']","['stoppp', 'pakibuk', 'singgel', 'mom', 'menghidupi', 'anak', 'sekolah', 'alhamduilillah', 'tercukupi', 'berkat', 'kerja', 'mbg']","['stoppp', 'pakibuk', 'singgel', 'mom', 'hidup', 'anak', 'sekolah', 'alhamduilillah', 'cukup', 'berkat', 'kerja', 'mbg']",stoppp pakibuk singgel mom hidup anak sekolah alhamduilillah cukup berkat kerja mbg,-6.0,Negatif
2026-05-01T12:48:08.000Z,yg bilang tidak bermanfaat gak kebagian mbg,tiktok,yg bilang tidak bermanfaat gak kebagian mbg,"['yg', 'bilang', 'tidak', 'bermanfaat', 'gak', 'kebagian', 'mbg']","['yang', 'bilang', 'tidak', 'bermanfaat', 'tidak', 'kebagian', 'mbg']","['bilang', 'bermanfaat', 'kebagian', 'mbg']","['bilang', 'manfaat', 'bagi', 'mbg']",bilang manfaat bagi mbg,1.0,Positif
2026-05-01T16:07:36.000Z,daging telur? nyatanya lebih sering tahu tempe,tiktok,daging telur nyatanya lebih sering tahu tempe,"['daging', 'telur', 'nyatanya', 'lebih', 'sering', 'tahu', 'tempe']","['daging', 'telur', 'nyatanya', 'lebih', 'sering', 'tahu', 'tempe']","['daging', 'telur', 'tempe']","['daging', 'telur', 'tempe']",daging telur tempe,0.0,Netral
2026-05-01T10:10:23.000Z,"bermanfaat pliss , aku dari rumah ga makan sampe sklh cm makan roti terus istirahat makan mbg ituu bermanfaat bngt karna duit sisa aku bisa di pake nabung trus jg mbg porsi nya banyak terus makanan nya enak teruss jgn smpe mbg di henti kan.",tiktok,bermanfaat pliss  aku dari rumah ga makan sampe sklh cm makan roti terus istirahat makan mbg ituu bermanfaat bngt karna duit sisa aku bisa di pake nabung trus jg mbg porsi nya banyak terus makanan nya enak teruss jgn smpe mbg di henti kan,"['bermanfaat', 'pliss', 'aku', 'dari', 'rumah', 'ga', 'makan', 'sampe', 'sklh', 'cm', 'makan', 'roti', 'terus', 'istirahat', 'makan', 'mbg', 'ituu', 'bermanfaat', 'bngt', 'karna', 'duit', 'sisa', 'aku', 'bisa', 'di', 'pake', 'nabung', 'trus', 'jg', 'mbg', 'porsi', 'nya', 'banyak', 'terus', 'makanan', 'nya', 'enak', 'teruss', 'jgn', 'smpe', 'mbg', 'di', 'henti', 'kan']","['bermanfaat', 'pliss', 'saya', 'dari', 'rumah', 'tidak', 'makan', 'sampai', 'sekolah', 'cuma', 'makan', 'roti', 'terus', 'istirahat', 'makan', 'mbg', 'itu', 'bermanfaat', 'banget', 'karena', 'duit', 'sisa', 'saya', 'bisa', 'di', 'pakai', 'nabung', 'terus', 'juga', 'mbg', 'porsi', 'banyak', 'terus', 'makanan', 'enak', 'terus', 'jangan', 'sampai', 'mbg', 'di', 'henti', 'kan']","['bermanfaat', 'pliss', 'rumah', 'makan', 'sekolah', 'makan', 'roti', 'istirahat', 'makan', 'mbg', 'bermanfaat', 'banget', 'duit', 'sisa', 'pakai', 'nabung', 'mbg', 'porsi', 'makanan', 'enak', 'mbg', 'henti']","['manfaat', 'pliss', 'rumah', 'makan', 'sekolah', 'makan', 'roti', 'istirahat', 'makan', 'mbg', 'manfaat', 'banget', 'duit', 'sisa', 'pakai', 'nabung', 'mbg', 'porsi', 'makan', 'enak', 'mbg', 'henti']",manfaat pliss rumah makan sekolah makan roti istirahat makan mbg manfaat banget duit sisa pakai nabung mbg porsi makan enak mbg henti,3.0,Positif
2026-05-01T12:59:45.000Z,"berkat mbg , hidup gw yang menderita perlahan lahan normal karena ibu gw bekerja disana",tiktok,berkat mbg  hidup gw yang menderita perlahan lahan normal karena ibu gw bekerja disana,"['berkat', 'mbg', 'hidup', 'gw', 'yang', 'menderita', 'perlahan', 'lahan', 'normal', 'karena', 'ibu', 'gw', 'bekerja', 'disana']","['berkat', 'mbg', 'hidup', 'saya', 'yang', 'menderita', 'perlahan', 'lahan', 'normal', 'karena', 'ibu', 'saya', 'bekerja', 'disana']","['berkat', 'mbg', 'hidup', 'menderita', 'perlahan', 'lahan', 'normal', 'disana']","['berkat', 'mbg', 'hidup', 'derita', 'perlahan', 'lahan', 'normal', 'sana']",berkat mbg hidup derita perlahan lahan normal sana,-7.0,Negatif
2026-05-06T09:41:11.000Z,"semenjak adanya MBG, BPJS pak DE saya dihapus, apakah ada kaitannya om ya?????🤔",tiktok,semenjak adanya mbg bpjs pak de saya dihapus apakah ada kaitannya om ya,"['semenjak', 'adanya', 'mbg', 'bpjs', 'pak', 'de', 'saya', 'dihapus', 'apakah', 'ada', 'kaitannya', 'om', 'ya']","['semenjak', 'adanya', 'mbg', 'bpjs', 'pak', 'deh', 'saya', 'dihapus', 'apakah', 'ada', 'kaitannya', 'om', 'ya']","['semenjak', 'mbg', 'bpjs', 'dihapus', 'kaitannya', 'om']","['semenjak', 'mbg', 'bpjs', 'hapus', 'kait', 'om']",semenjak mbg bpjs hapus kait om,-2.0,Negatif
2026-05-02T05:56:02.000Z,"tidak bermanfaat pak...
kami perlu pendidikan gratis...",tiktok,"tidak bermanfaat pak
kami perlu pendidikan gratis","['tidak', 'bermanfaat', 'pak', 'kami', 'perlu', 'pendidikan', 'gratis']","['tidak', 'bermanfaat', 'pak', 'kami', 'perlu', 'pendidikan', 'gratis']","['bermanfaat', 'pendidikan', 'gratis']","['manfaat', 'didik', 'gratis']",manfaat didik gratis,6.0,Positif
2026-05-02T03:26:38.000Z,"idk pak penting
penting lah sekolah gratis SD sampe SMA
BPJS gratis",tiktok,"idk pak penting
penting lah sekolah gratis sd sampe sma
bpjs gratis","['idk', 'pak', 'penting', 'penting', 'lah', 'sekolah', 'gratis', 'sd', 'sampe', 'sma', 'bpjs', 'gratis']","['idk', 'pak', 'penting', 'penting', 'lah', 'sekolah', 'gratis', 'sd', 'sampai', 'sama', 'bpjs', 'gratis']","['idk', 'sekolah', 'gratis', 'sd', 'bpjs', 'gratis']","['idk', 'sekolah', 'gratis', 'sd', 'bpjs', 'gratis']",idk sekolah gratis sd bpjs gratis,8.0,Positif
2026-05-01T13:00:29.000Z,"Anak kuliahan juga butuh MBG pak, mereka lebih jauh dari orgtua.. harus merantau jauh.. kadang nanti orang tua nya punya uang baru bisa kirim uang makanan itupun kalau ada.. tapi anak yang SD,SMP,SMA yg sklh cmn nyebrang aja atau di dalam kota mereka seharusnya di kasi uang saku saja atau pendidikan gratisss.. KITA SEMUA BUTUH PENDIDIKAN GRATIS BUKAN MBG",tiktok,anak kuliahan juga butuh mbg pak mereka lebih jauh dari orgtua harus merantau jauh kadang nanti orang tua nya punya uang baru bisa kirim uang makanan itupun kalau ada tapi anak yang sdsmpsma yg sklh cmn nyebrang aja atau di dalam kota mereka seharusnya di kasi uang saku saja atau pendidikan gratisss kita semua butuh pendidikan gratis bukan mbg,"['anak', 'kuliahan', 'juga', 'butuh', 'mbg', 'pak', 'mereka', 'lebih', 'jauh', 'dari', 'orgtua', 'harus', 'merantau', 'jauh', 'kadang', 'nanti', 'orang', 'tua', 'nya', 'punya', 'uang', 'baru', 'bisa', 'kirim', 'uang', 'makanan', 'itupun', 'kalau', 'ada', 'tapi', 'anak', 'yang', 'sdsmpsma', 'yg', 'sklh', 'cmn', 'nyebrang', 'aja', 'atau', 'di', 'dalam', 'kota', 'mereka', 'seharusnya', 'di', 'kasi', 'uang', 'saku', 'saja', 'atau', 'pendidikan', 'gratisss', 'kita', 'semua', 'butuh', 'pendidikan', 'gratis', 'bukan', 'mbg']","['anak', 'kuliahan', 'juga', 'butuh', 'mbg', 'pak', 'mereka', 'lebih', 'jauh', 'dari', 'orgtua', 'harus', 'merantau', 'jauh', 'kadang', 'nanti', 'orang', 'tua', 'punya', 'uang', 'baru', 'bisa', 'kirim', 'uang', 'makanan', 'itupun', 'kalau', 'ada', 'tapi', 'anak', 'yang', 'sdsmpsma', 'yang', 'sekolah', 'cuman', 'nyebrang', 'saja', 'atau', 'di', 'dalam', 'kota', 'mereka', 'seharusnya', 'di', 'kasih', 'uang', 'saku', 'saja', 'atau', 'pendidikan', 'gratis', 'kita', 'semua', 'butuh', 'pendidikan', 'gratis', 'bukan', 'mbg']","['anak', 'kuliahan', 'butuh', 'mbg', 'orgtua', 'merantau', 'kadang', 'orang', 'tua', 'uang', 'kirim', 'uang', 'makanan', 'itupun', 'anak', 'sdsmpsma', 'sekolah', 'cuman', 'nyebrang', 'kota', 'kasih', 'uang', 'saku', 'pendidikan', 'gratis', 'butuh', 'pendidikan', 'gratis', 'mbg']","['anak', 'kuliah', 'butuh', 'mbg', 'orgtua', 'rantau', 'kadang', 'orang', 'tua', 'uang', 'kirim', 'uang', 'makan', 'itu', 'anak', 'sdsmpsma', 'sekolah', 'cuman', 'nyebrang', 'kota', 'kasih', 'uang', 'saku', 'didik', 'gratis', 'butuh', 'didik', 'gratis', 'mbg']",anak kuliah butuh mbg orgtua rantau kadang orang tua uang kirim uang makan itu anak sdsmpsma sekolah cuman nyebrang kota kasih uang saku didik gratis butuh didik gratis mbg,-17.0,Negatif
2026-05-01T12:29:29.000Z,mbg:makanan beracun gratis😂😂😂,tiktok,mbgmakanan beracun gratis,"['mbgmakanan', 'beracun', 'gratis']","['mbgmakanan', 'beracun', 'gratis']","['mbgmakanan', 'beracun', 'gratis']","['mbgmakanan', 'racun', 'gratis']",mbgmakanan racun gratis,4.0,Positif
2026-05-01T13:07:25.000Z,"[Sticker] Jangan salahin prabowonya, please🙏🏽
Salahin Oknum-oknum pekerja MBG-nya",tiktok,"jangan salahin prabowonya please
salahin oknumoknum pekerja mbgnya","['jangan', 'salahin', 'prabowonya', 'please', 'salahin', 'oknumoknum', 'pekerja', 'mbgnya']","['jangan', 'salahkan', 'prabowonya', 'please', 'salahkan', 'oknumoknum', 'pekerja', 'mbgnya']","['salahkan', 'prabowonya', 'please', 'salahkan', 'oknumoknum', 'pekerja', 'mbgnya']","['salah', 'prabowonya', 'please', 'salah', 'oknumoknum', 'kerja', 'mbgnya']",salah prabowonya please salah oknumoknum kerja mbgnya,-9.0,Negatif
2026-05-01T11:52:14.000Z,"Pura Pura Gak dengar kan di jwb ""TIDAKKK"" 🤣🤣🤣",tiktok,pura pura gak dengar kan di jwb tidakkk,"['pura', 'pura', 'gak', 'dengar', 'kan', 'di', 'jwb', 'tidakkk']","['pura', 'pura', 'tidak', 'dengar', 'kan', 'di', 'jawab', 'tidakkk']","['pura', 'pura', 'dengar', 'tidakkk']","['pura', 'pura', 'dengar', 'tidakkk']",pura pura dengar tidakkk,2.0,Positif
2026-05-01T10:44:34.000Z,Kwkwk wowo tidak senang 😹,tiktok,kwkwk wowo tidak senang,"['kwkwk', 'wowo', 'tidak', 'senang']","['kwkwk', 'wowo', 'tidak', 'senang']","['kwkwk', 'wowo', 'senang']","['kwkwk', 'wowo', 'senang']",kwkwk wowo senang,-4.0,Negatif
2026-05-01T10:40:40.000Z,"mbg bermanfaat kok, tapi jangan sampai karena mbg, sektor lain malah melemah... mohon evaluasi kedepannya bapak [wronged]",tiktok,mbg bermanfaat kok tapi jangan sampai karena mbg sektor lain malah melemah mohon evaluasi kedepannya bapak,"['mbg', 'bermanfaat', 'kok', 'tapi', 'jangan', 'sampai', 'karena', 'mbg', 'sektor', 'lain', 'malah', 'melemah', 'mohon', 'evaluasi', 'kedepannya', 'bapak']","['mbg', 'bermanfaat', 'kok', 'tapi', 'jangan', 'sampai', 'karena', 'mbg', 'sektor', 'lain', 'malah', 'melemah', 'mohon', 'evaluasi', 'kedepannya', 'bapak']","['mbg', 'bermanfaat', 'mbg', 'sektor', 'melemah', 'mohon', 'evaluasi', 'kedepannya']","['mbg', 'manfaat', 'mbg', 'sektor', 'lemah', 'mohon', 'evaluasi', 'depan']",mbg manfaat mbg sektor lemah mohon evaluasi depan,-1.0,Negatif
